Human_id,Species_id,Type
NT5E,KH2012:KH.L19.15,one_one
GTF2H1,KH2012:KH.C5.565,one_one
PAN2,KH2012:KH.L132.12,one_one
MED6,KH2012:KH.S529.3,one_one
ZC3H3,KH2012:KH.C12.270,one_one
RWDD3,KH2012:KH.C5.503,one_one
ITPKA,KH2012:KH.C10.58,one_one
NDC80,KH2012:KH.C1.813,one_one
PHC2,KH2012:KH.L158.3,one_one
GET4,KH2012:KH.C13.112,one_one
HINT2,KH2012:KH.C2.309,one_one
CNOT6,KH2012:KH.S545.3,one_one
MRPL47,KH2012:KH.C7.228,one_one
MESD,KH2012:KH.C14.3,one_one
TREH,KH2012:KH.C10.11,one_one
DNAJC8,KH2012:KH.C14.114,one_one
FBXO7,KH2012:KH.C8.887,one_one
AEBP2,KH2012:KH.C14.278,one_one
MRPL35,KH2012:KH.C1.1229,one_one
FBXL20,KH2012:KH.C1.546,one_one
CREBZF,KH2012:KH.C10.94,one_one
ALG10,KH2012:KH.C8.415,many_one
ALG10B,KH2012:KH.C8.415,many_one
MAPKAP1,KH2012:KH.L141.1,one_one
BIN3,KH2012:KH.C1.424,one_one
ZFPL1,KH2012:KH.C3.59,one_one
NDUFA7,KH2012:KH.C8.27,many_one
AC010323.1,KH2012:KH.C8.27,many_one
RPP14,KH2012:KH.C8.556,one_one
ATP23,KH2012:KH.C3.678,one_one
HSPBAP1,KH2012:KH.L4.54,one_one
IQCB1,KH2012:KH.C9.357,one_one
B4GALT2,KH2012:KH.C3.545,one_one
ADAMTSL1,KH2012:KH.C4.449,many_one
PGAP3,KH2012:KH.C3.668,one_one
UQCRFS1,KH2012:KH.C3.292,one_one
RPS27A,KH2012:KH.C10.239,one_one
ZC3H6,KH2012:KH.C10.593,many_one
ZC3H8,KH2012:KH.C10.593,many_one
CEP290,KH2012:KH.L153.57,many_one
LRP10,KH2012:KH.L37.75,many_one
LRP12,KH2012:KH.L37.75,many_one
CAMSAP1,KH2012:KH.C13.42,one_one
PTGIR,KH2012:KH.C9.466,one_one
MYO1E,KH2012:KH.L23.1,one_one
MSL2,KH2012:KH.C1.385,one_one
TIMM44,KH2012:KH.C8.96,one_one
ATMIN,KH2012:KH.C1.387,one_one
PTH1R,KH2012:KH.L172.20,one_one
COMMD10,KH2012:KH.C10.54,one_one
TVP23B,KH2012:KH.C1.1103,many_one
TVP23C,KH2012:KH.C1.1103,many_one
RPL36A,KH2012:KH.C14.360,many_one
RPL36AL,KH2012:KH.C14.360,many_one
FBXO4,KH2012:KH.L112.19,one_one
LEO1,KH2012:KH.C8.282,one_one
AP1AR,KH2012:KH.C8.509,one_one
DNAI2,KH2012:KH.C7.85,one_one
PGAM2,KH2012:KH.C5.297,one_one
CERS2,KH2012:KH.C3.604,one_one
NKRF,KH2012:KH.L43.2,one_many
STAT5A,KH2012:KH.C1.275,many_one
STAT5B,KH2012:KH.C1.275,many_one
MARCH1,KH2012:KH.S1042.2,one_one
PPRC1,KH2012:KH.C5.60,one_one
SNRPD1,KH2012:KH.C6.20,one_one
CCDC33,KH2012:KH.C4.601,many_one
XRCC4,KH2012:KH.S403.9,one_one
RUNX1,KH2012:KH.C12.38,one_one
PODN,KH2012:KH.C8.260,one_one
SPATA4,KH2012:KH.C14.517,one_one
PDCD4,KH2012:KH.C8.601,one_one
RNF126,KH2012:KH.C4.317,many_one
RNF115,KH2012:KH.C4.317,many_one
PPP1R3B,KH2012:KH.C8.398,one_one
RCAN2,KH2012:KH.C8.699,many_one
RCAN1,KH2012:KH.C8.699,many_one
C11orf49,KH2012:KH.C10.21,one_one
B4GAT1,KH2012:KH.L41.67,one_one
YIPF5,KH2012:KH.C14.220,one_one
ELAC1,KH2012:KH.L153.27,one_many
SLC50A1,KH2012:KH.C10.334,one_one
TPPP3,KH2012:KH.S514.1,one_one
CDK5,KH2012:KH.C9.344,one_one
KLF7,KH2012:KH.C13.110,one_one
DDAH1,KH2012:KH.C10.391,one_one
GINS4,KH2012:KH.C5.649,one_one
GPR89B,KH2012:KH.C13.176,many_many
GPR89A,KH2012:KH.C13.176,many_many
GPR89B,KH2012:KH.C13.57,many_many
GPR89A,KH2012:KH.C13.57,many_many
CACNA2D3,KH2012:KH.C1.583,one_one
TENT2,KH2012:KH.C1.169,one_one
HPGDS,KH2012:KH.C1.481,one_one
TMEM163,KH2012:KH.C9.723,one_one
GATAD1,KH2012:KH.C6.8,one_one
USP38,KH2012:KH.C14.14,one_one
FBXO36,KH2012:KH.C1.480,one_one
DCST1,KH2012:KH.C7.609,one_one
POLR3D,KH2012:KH.L57.8,one_one
LSM3,KH2012:KH.C11.429,one_one
CCDC174,KH2012:KH.C12.79,one_one
PBK,KH2012:KH.C9.284,one_one
ANKRD53,KH2012:KH.C7.428,one_one
APLF,KH2012:KH.C2.41,one_one
ZDHHC24,KH2012:KH.C9.70,one_one
DTWD2,KH2012:KH.L152.11,one_one
N6AMT1,KH2012:KH.C1.41,one_one
VWC2,KH2012:KH.C8.48,many_one
VWC2L,KH2012:KH.C8.48,many_one
CFAP43,KH2012:KH.L41.1,many_one
FAM177A1,KH2012:KH.C11.246,one_one
C18orf54,KH2012:KH.L157.7,one_one
RSPH1,KH2012:KH.C10.25,one_one
PTPN2,KH2012:KH.C7.107,one_one
PEX11A,KH2012:KH.C4.647,one_many
PEX11A,KH2012:KH.C4.583,one_many
GFM2,KH2012:KH.C4.167,one_one
TRIM54,KH2012:KH.L31.3,one_one
AC270272.1,KH2012:KH.C14.33,many_one
FAM167A,KH2012:KH.C14.33,many_one
PRKACA,KH2012:KH.C8.38,one_one
EPHX1,KH2012:KH.C3.24,one_one
DAPP1,KH2012:KH.C12.439,one_one
RPA2,KH2012:KH.C1.1151,one_one
DTD2,KH2012:KH.C1.371,one_one
WDR17,KH2012:KH.C14.480,one_one
KLF10,KH2012:KH.C1.983,one_one
ASRGL1,KH2012:KH.L144.5,one_one
MIDN,KH2012:KH.C8.23,one_one
CDC25A,KH2012:KH.C5.12,one_one
C5orf34,KH2012:KH.C11.678,one_one
USP8,KH2012:KH.C1.491,one_one
PTCD1,KH2012:KH.L119.9,many_one
ATP5MF-PTCD1,KH2012:KH.L119.9,many_one
MLKL,KH2012:KH.C4.411,one_one
AMN1,KH2012:KH.C8.341,one_one
MINDY1,KH2012:KH.C4.792,one_one
MRPL11,KH2012:KH.C3.38,one_one
NOM1,KH2012:KH.C2.520,one_one
TTC39B,KH2012:KH.L170.53,one_one
ARNT2,KH2012:KH.C5.213,one_one
KIAA0355,KH2012:KH.C4.159,one_one
AQP3,KH2012:KH.C9.273,one_one
NCAPH2,KH2012:KH.L108.36,one_one
ARHGAP26,KH2012:KH.C12.497,one_one
SDR16C5,KH2012:KH.L75.1,one_one
GAS2,KH2012:KH.C1.1134,one_one
VPS37C,KH2012:KH.C7.715,many_one
VPS37B,KH2012:KH.C7.715,many_one
TMEM150A,KH2012:KH.C6.284,one_one
WDR90,KH2012:KH.C3.173,many_one
WDR90,KH2012:KH.C3.40,many_many
NOMO1,KH2012:KH.L57.1,one_one
ZDHHC11B,KH2012:KH.C12.193,many_one
ZDHHC11,KH2012:KH.C12.193,many_one
IL17RD,KH2012:KH.L170.50,one_one
TXNDC11,KH2012:KH.L71.23,one_one
APEH,KH2012:KH.L126.7,one_one
MYCBPAP,KH2012:KH.C14.22,one_many
ARHGEF18,KH2012:KH.L96.3,many_one
AC008878.3,KH2012:KH.L96.3,many_one
PTCHD3,KH2012:KH.C14.222,many_one
PTCHD1,KH2012:KH.C14.222,many_one
PTCHD4,KH2012:KH.C14.222,many_one
MRE11,KH2012:KH.C3.287,one_one
ANKS1B,KH2012:KH.C5.123,one_one
RRP12,KH2012:KH.C12.108,one_one
MSI2,KH2012:KH.C10.264,one_one
EIF4A2,KH2012:KH.C1.287,one_one
ATG101,KH2012:KH.L57.20,one_one
CFAP77,KH2012:KH.C9.587,one_one
NR2C2AP,KH2012:KH.C1.1234,one_many
FGG,KH2012:KH.C14.595,one_one
ZNF395,KH2012:KH.C2.23,many_one
ZNF704,KH2012:KH.C2.23,many_one
ATG5,KH2012:KH.C11.420,one_one
C11orf88,KH2012:KH.S115.37,one_one
DIAPH2,KH2012:KH.L40.10,one_many
PLCH1,KH2012:KH.C1.1005,one_one
STK25,KH2012:KH.C7.308,many_one
STK26,KH2012:KH.C7.308,many_one
LRIG3,KH2012:KH.C1.631,one_one
CES2,KH2012:KH.C2.1054,one_one
CCDC34,KH2012:KH.C2.908,one_one
AGTPBP1,KH2012:KH.C4.4,one_one
SRFBP1,KH2012:KH.L55.7,one_one
DNAJC7,KH2012:KH.C9.428,one_one
CTDNEP1,KH2012:KH.C12.680,one_one
FAIM2,KH2012:KH.C7.616,one_one
ZXDC,KH2012:KH.L152.43,many_one
ZXDA,KH2012:KH.L152.43,many_one
ZXDB,KH2012:KH.L152.43,many_one
CORO1B,KH2012:KH.L96.19,one_one
LYSMD3,KH2012:KH.L23.10,one_one
GTF3C6,KH2012:KH.C4.689,one_one
PIH1D3,KH2012:KH.C14.228,one_one
MFSD10,KH2012:KH.C3.48,one_one
PNRC2,KH2012:KH.L41.8,many_one
PNRC1,KH2012:KH.L41.8,many_one
KNTC1,KH2012:KH.L3.17,one_one
CEP152,KH2012:KH.C3.342,one_one
FAM206A,KH2012:KH.L119.28,one_one
POMK,KH2012:KH.C12.63,one_one
RASSF1,KH2012:KH.L11.7,one_one
LRRC71,KH2012:KH.C5.226,one_one
NIPAL2,KH2012:KH.C2.146,one_one
SENP6,KH2012:KH.S876.1,one_one
METTL4,KH2012:KH.C8.902,one_one
TBK1,KH2012:KH.C8.217,one_one
GEMIN8,KH2012:KH.C7.433,one_one
IPO11,KH2012:KH.C9.136,one_one
NPHP1,KH2012:KH.C3.919,one_one
PRR14L,KH2012:KH.L172.3,one_one
CCDC28B,KH2012:KH.C4.462,many_one
CCDC28A,KH2012:KH.C4.462,many_one
CAAP1,KH2012:KH.C4.293,one_many
TPCN1,KH2012:KH.C4.763,one_one
PKN2,KH2012:KH.S215.10,many_one
KRIT1,KH2012:KH.C13.117,one_one
DCAF8,KH2012:KH.C1.48,one_one
C16orf89,KH2012:KH.C10.321,one_one
SNRPD2,KH2012:KH.C11.611,one_one
SPDYA,KH2012:KH.C9.446,one_one
LSM10,KH2012:KH.L22.13,one_one
GBA,KH2012:KH.C8.231,one_one
NBR1,KH2012:KH.C2.864,one_one
ATP5F1C,KH2012:KH.C1.670,one_one
ALDH3B1,KH2012:KH.C12.181,one_one
GRB2,KH2012:KH.C8.67,one_one
GDPD5,KH2012:KH.C4.642,one_one
LCP1,KH2012:KH.S521.5,one_one
SLC34A1,KH2012:KH.C10.589,many_one
SLC34A2,KH2012:KH.C10.589,many_one
TMEM94,KH2012:KH.S115.8,one_one
SIGIRR,KH2012:KH.C14.412,one_one
GPHN,KH2012:KH.C11.23,one_one
PIK3AP1,KH2012:KH.L77.4,one_one
ERCC6L,KH2012:KH.C3.253,one_one
CHMP6,KH2012:KH.C10.3,one_one
DDHD1,KH2012:KH.C5.321,one_one
NOP14,KH2012:KH.C5.158,one_one
RERE,KH2012:KH.C1.198,one_one
IL17RA,KH2012:KH.L18.48,one_many
IL17RA,KH2012:KH.L18.93,one_many
IL17RA,KH2012:KH.L18.4,one_many
MCOLN3,KH2012:KH.C8.623,one_one
EXOC3,KH2012:KH.C14.226,one_one
SLC35C1,KH2012:KH.C2.334,one_one
RAB43,KH2012:KH.C7.452,one_one
CNOT10,KH2012:KH.L152.41,one_one
GTF3C5,KH2012:KH.L147.23,one_one
BROX,KH2012:KH.C3.359,one_one
AGTRAP,KH2012:KH.C8.39,one_one
CREG2,KH2012:KH.C12.656,one_one
CTHRC1,KH2012:KH.C4.575,one_one
INTU,KH2012:KH.C1.282,one_one
PLEKHH1,KH2012:KH.C11.49,one_one
ARL6,KH2012:KH.C12.324,many_one
CASKIN2,KH2012:KH.C5.217,one_one
ATXN7L1,KH2012:KH.L4.5,one_one
MFSD11,KH2012:KH.L130.7,one_one
FAM78B,KH2012:KH.C9.102,one_one
MTG1,KH2012:KH.L153.18,many_one
AL360181.3,KH2012:KH.L153.18,many_one
HOXA1,KH2012:KH.L171.8,one_many
HOXA1,KH2012:KH.L171.16,one_many
ETV3,KH2012:KH.C4.366,one_one
IFT122,KH2012:KH.C8.572,one_one
FBXO16,KH2012:KH.C11.319,one_one
CUEDC1,KH2012:KH.C1.1172,one_one
GABPA,KH2012:KH.C2.290,one_one
WDR47,KH2012:KH.S1026.1,one_one
SVIL,KH2012:KH.C9.660,one_one
TMA16,KH2012:KH.C2.576,one_one
VPS72,KH2012:KH.L37.41,one_one
RAB18,KH2012:KH.C9.316,one_one
DNTTIP2,KH2012:KH.C11.83,one_one
GIPC1,KH2012:KH.C5.564,one_one
AGK,KH2012:KH.L133.12,one_one
WDR55,KH2012:KH.C2.2,one_one
ZMYM6,KH2012:KH.S1339.1,many_one
ZMYM1,KH2012:KH.S1339.1,many_one
MALT1,KH2012:KH.C11.638,one_one
THUMPD3,KH2012:KH.L20.32,one_one
MEGF6,KH2012:KH.L18.101,one_many
DUS2,KH2012:KH.C3.447,one_one
AMY2B,KH2012:KH.C5.659,one_one
PRKAR1B,KH2012:KH.L148.1,one_one
DLX4,KH2012:KH.C7.770,many_one
DLX1,KH2012:KH.C7.770,many_one
DLX6,KH2012:KH.C7.770,many_one
TXNDC15,KH2012:KH.S545.6,one_one
NDUFB6,KH2012:KH.C5.192,one_one
CLIP3,KH2012:KH.C5.68,one_one
TRPC7,KH2012:KH.C2.757,many_one
TRPC3,KH2012:KH.C2.757,many_one
TRPC6,KH2012:KH.C2.757,many_one
DLK2,KH2012:KH.L50.6,one_one
EIF2B3,KH2012:KH.C14.157,one_one
ARHGEF12,KH2012:KH.L58.5,one_one
TSGA13,KH2012:KH.C12.174,one_one
WDSUB1,KH2012:KH.C7.15,one_one
GPX7,KH2012:KH.C9.698,one_one
WDR54,KH2012:KH.C3.130,one_one
ARHGAP8,KH2012:KH.C2.702,one_one
LTN1,KH2012:KH.C12.248,one_one
ECI2,KH2012:KH.C3.541,one_one
SPOP,KH2012:KH.L10.29,one_one
PIK3CG,KH2012:KH.C8.266,one_one
VPS13B,KH2012:KH.C7.758,one_one
RSL1D1,KH2012:KH.S403.8,one_one
KIAA0753,KH2012:KH.C7.718,one_one
TRAPPC2,KH2012:KH.C2.608,many_one
TRAPPC2B,KH2012:KH.C2.608,many_one
SLC30A10,KH2012:KH.C7.773,one_one
KIF25,KH2012:KH.C8.98,one_one
HOXA4,KH2012:KH.C1.959,one_one
BIRC8,KH2012:KH.C12.158,many_one
XIAP,KH2012:KH.C12.158,many_one
SMC6,KH2012:KH.C12.444,one_one
SOX10,KH2012:KH.L154.42,one_one
CYP20A1,KH2012:KH.C1.246,one_one
FNBP1,KH2012:KH.C13.73,one_one
MYO1C,KH2012:KH.C4.190,one_one
SYNCRIP,KH2012:KH.L75.3,one_one
MPI,KH2012:KH.C14.93,one_one
CCNY,KH2012:KH.C9.472,one_one
YTHDF2,KH2012:KH.C2.57,one_one
PNISR,KH2012:KH.C14.287,one_one
CCDC181,KH2012:KH.S115.39,one_one
DYDC1,KH2012:KH.C12.253,one_one
PTPRK,KH2012:KH.L4.3,one_many
PQLC2,KH2012:KH.L18.113,one_one
PIFO,KH2012:KH.L47.8,one_one
EXOSC1,KH2012:KH.C2.15,one_one
TUBE1,KH2012:KH.L141.19,one_many
SNX27,KH2012:KH.C4.434,one_one
HCRTR1,KH2012:KH.C2.1109,many_one
HCRTR2,KH2012:KH.C2.1109,many_one
NIPSNAP3B,KH2012:KH.S115.1,many_one
NIPSNAP3A,KH2012:KH.S115.1,many_one
TMEM187,KH2012:KH.C1.143,one_one
USP49,KH2012:KH.C8.847,one_one
JMJD4,KH2012:KH.L4.24,one_one
SYCP1,KH2012:KH.C8.516,one_one
HENMT1,KH2012:KH.C2.398,one_one
SH3BP5,KH2012:KH.C2.607,one_one
TGFB2,KH2012:KH.C3.724,one_one
RPRD1B,KH2012:KH.C5.137,one_one
COG2,KH2012:KH.C11.522,one_one
XPNPEP2,KH2012:KH.C1.551,one_one
ADAM12,KH2012:KH.L111.1,one_one
EMC1,KH2012:KH.S1737.2,one_one
NDC1,KH2012:KH.C8.663,one_one
OXLD1,KH2012:KH.S521.6,one_many
TATDN3,KH2012:KH.L8.10,one_one
ECD,KH2012:KH.L153.50,one_one
PEF1,KH2012:KH.L118.1,one_one
IVL,KH2012:KH.S595.7,one_many
ZFAND4,KH2012:KH.C1.693,one_one
DACH1,KH2012:KH.C14.291,many_one
DACH2,KH2012:KH.C14.291,many_one
DDR2,KH2012:KH.C9.371,one_one
TIMM23B,KH2012:KH.C8.865,many_one
TIMM23,KH2012:KH.C8.865,many_one
CNIH4,KH2012:KH.C11.88,one_one
IVNS1ABP,KH2012:KH.C9.82,one_one
SARDH,KH2012:KH.C4.105,one_one
ALG13,KH2012:KH.C14.11,one_one
VANGL1,KH2012:KH.C4.173,one_one
POMP,KH2012:KH.C14.190,one_one
URB1,KH2012:KH.C6.52,one_one
SPEN,KH2012:KH.C1.478,many_one
SPEN,KH2012:KH.C1.247,many_one
DDX58,KH2012:KH.C1.334,one_one
SLC39A12,KH2012:KH.L73.8,one_one
MTHFR,KH2012:KH.C10.70,one_one
SYK,KH2012:KH.C10.404,one_one
PLEKHM2,KH2012:KH.C1.589,one_one
TEX26,KH2012:KH.C14.63,one_one
NPHP4,KH2012:KH.L84.21,one_one
CCDC57,KH2012:KH.C1.722,one_one
SHISAL1,KH2012:KH.C3.108,one_one
FLOT1,KH2012:KH.L53.15,one_one
GLIPR2,KH2012:KH.C14.146,one_one
ARHGEF16,KH2012:KH.C1.1281,one_one
LCLAT1,KH2012:KH.C2.124,one_one
GMDS,KH2012:KH.C13.106,one_one
METTL14,KH2012:KH.C12.566,one_one
VPS36,KH2012:KH.L20.10,one_one
BORA,KH2012:KH.C8.412,one_one
CXorf58,KH2012:KH.C1.810,one_one
NEDD9,KH2012:KH.C3.22,one_one
TMEM8B,KH2012:KH.C1.664,one_one
CCDC149,KH2012:KH.C8.86,one_one
HAUS6,KH2012:KH.C10.236,one_one
APRT,KH2012:KH.C14.21,one_one
CCDC112,KH2012:KH.C1.395,one_one
LYRM7,KH2012:KH.C1.52,one_many
AP2M1,KH2012:KH.L30.3,one_one
UTP14A,KH2012:KH.C9.551,many_one
UTP14C,KH2012:KH.C9.551,many_one
PC,KH2012:KH.C5.135,one_one
TMF1,KH2012:KH.C14.40,one_one
ALG3,KH2012:KH.S389.8,one_one
KMT5B,KH2012:KH.S455.3,one_one
ARPC4,KH2012:KH.C8.170,one_one
MLST8,KH2012:KH.S489.3,one_one
RPL32,KH2012:KH.C5.166,one_one
TCEA1,KH2012:KH.C1.398,one_one
COASY,KH2012:KH.C9.682,one_one
DNAJC24,KH2012:KH.C12.88,one_one
ZSWIM8,KH2012:KH.L123.3,one_one
NME2,KH2012:KH.C8.186,one_one
KIAA1841,KH2012:KH.S346.5,one_one
GTF2F1,KH2012:KH.L65.16,one_one
SOS1,KH2012:KH.L13.16,one_one
TMEM267,KH2012:KH.C11.610,one_one
GCK,KH2012:KH.C2.10,one_one
FAM166B,KH2012:KH.C11.350,one_one
DMRTA2,KH2012:KH.S544.3,one_one
SELENOS,KH2012:KH.C4.565,one_one
C5orf49,KH2012:KH.C11.280,one_one
NFKBID,KH2012:KH.C11.259,one_one
HSDL2,KH2012:KH.C8.513,one_one
SZRD1,KH2012:KH.S597.5,one_one
CHKB,KH2012:KH.C1.432,one_one
SMARCB1,KH2012:KH.C4.49,one_one
BTBD19,KH2012:KH.C2.919,one_one
BCL7C,KH2012:KH.C4.491,many_one
BCL7B,KH2012:KH.C4.491,many_one
PPIL6,KH2012:KH.L20.17,one_one
KANSL3,KH2012:KH.C8.306,one_one
IRAK4,KH2012:KH.C8.21,one_one
CUBN,KH2012:KH.L147.16,many_one
JAG1,KH2012:KH.L147.16,many_one
CRB1,KH2012:KH.L147.16,many_one
SNED1,KH2012:KH.L147.16,many_one
TSTA3,KH2012:KH.C10.434,one_one
NISCH,KH2012:KH.L10.27,one_one
JUP,KH2012:KH.C9.53,one_many
ASH2L,KH2012:KH.L34.7,one_one
RECQL,KH2012:KH.C11.275,one_one
TMEM50B,KH2012:KH.L153.42,one_one
WDR62,KH2012:KH.S779.6,many_many
MAPKBP1,KH2012:KH.S779.6,many_many
FAT1,KH2012:KH.C14.88,one_one
TBC1D10A,KH2012:KH.L116.52,one_one
INTS11,KH2012:KH.C7.31,one_one
TGFBI,KH2012:KH.L22.61,one_one
UBE2J1,KH2012:KH.C12.576,one_one
CHD3,KH2012:KH.C8.155,one_many
DNM1L,KH2012:KH.C10.476,one_one
USP2,KH2012:KH.C4.75,one_one
PARP14,KH2012:KH.S987.3,one_many
PARP14,KH2012:KH.C9.720,one_many
C3orf67,KH2012:KH.L71.7,one_one
PPP2R5D,KH2012:KH.C10.81,one_one
UBN2,KH2012:KH.C2.527,one_one
MAPK3,KH2012:KH.L153.20,one_one
QDPR,KH2012:KH.C8.298,one_one
DDX4,KH2012:KH.L135.2,one_one
CEP164,KH2012:KH.C3.425,one_many
TEAD1,KH2012:KH.C14.426,one_many
CCDC180,KH2012:KH.C9.607,one_one
ARL1,KH2012:KH.C14.368,one_one
SEPT9,KH2012:KH.C3.298,one_one
CACNA1H,KH2012:KH.C6.65,one_one
ZNF598,KH2012:KH.C5.59,one_one
ZNF106,KH2012:KH.C9.815,one_one
MRC1,KH2012:KH.S605.5,one_one
PRKCSH,KH2012:KH.C8.361,one_one
SF3A2,KH2012:KH.C8.288,one_one
RHOT1,KH2012:KH.C5.542,one_one
ARL14EPL,KH2012:KH.C4.534,one_one
MRM1,KH2012:KH.C6.82,one_one
RPAP2,KH2012:KH.C2.414,one_many
RPAP2,KH2012:KH.C2.1009,one_many
GSTT1,KH2012:KH.L63.16,one_one
FAM230A,KH2012:KH.L75.6,one_one
ORAI1,KH2012:KH.C12.89,one_one
VPS11,KH2012:KH.C14.578,one_one
GSE1,KH2012:KH.L124.9,one_many
GSE1,KH2012:KH.L124.19,one_many
CHD4,KH2012:KH.C8.155,one_many
FKBP4,KH2012:KH.C11.118,one_one
IFRD1,KH2012:KH.L65.20,one_one
LRRC23,KH2012:KH.C5.396,one_one
FAM136A,KH2012:KH.L172.30,one_one
RTF2,KH2012:KH.L60.16,one_one
GRN,KH2012:KH.C1.1239,one_one
PIGB,KH2012:KH.L57.13,one_one
ASNS,KH2012:KH.C2.320,one_one
CREB3L3,KH2012:KH.C10.463,one_one
KIF22,KH2012:KH.C3.597,one_one
MBD3,KH2012:KH.C9.891,one_one
LMF2,KH2012:KH.L96.58,one_one
ANKRD16,KH2012:KH.L96.93,one_many
HSCB,KH2012:KH.C10.111,one_one
EPDR1,KH2012:KH.C12.646,one_one
MOGAT2,KH2012:KH.C2.884,one_one
ERLEC1,KH2012:KH.C1.936,one_one
PIK3IP1,KH2012:KH.C1.1252,one_one
TXN2,KH2012:KH.C3.643,one_one
FOXRED2,KH2012:KH.C1.312,one_one
RPS5,KH2012:KH.C13.29,one_one
HMGXB4,KH2012:KH.C8.419,one_one
HEATR6,KH2012:KH.C9.840,one_one
SPAG7,KH2012:KH.C7.645,one_one
DELE1,KH2012:KH.S934.1,one_one
UBOX5,KH2012:KH.C2.1048,one_one
VIM,KH2012:KH.C9.785,one_one
MLNR,KH2012:KH.C7.360,many_many
GHSR,KH2012:KH.C7.360,many_many
MLNR,KH2012:KH.C5.614,many_many
GHSR,KH2012:KH.C5.614,many_many
KCTD10,KH2012:KH.L96.24,one_one
ACP5,KH2012:KH.L95.12,one_one
CEP41,KH2012:KH.C5.379,one_one
MED31,KH2012:KH.L102.5,one_one
TXNL1,KH2012:KH.C10.197,one_one
PNPLA6,KH2012:KH.C2.166,one_one
HOXB2,KH2012:KH.C1.1098,many_one
HOXA2,KH2012:KH.C1.1098,many_one
C11orf58,KH2012:KH.C2.432,one_one
MYL12A,KH2012:KH.C11.143,one_one
RABAC1,KH2012:KH.C10.31,one_one
CCDC113,KH2012:KH.L8.4,one_one
APEX1,KH2012:KH.L57.7,one_one
PLGRKT,KH2012:KH.S115.34,one_one
POLD2,KH2012:KH.C8.725,one_one
SRP54,KH2012:KH.C8.479,one_one
ABHD11,KH2012:KH.C10.347,one_one
AHSA1,KH2012:KH.L170.92,one_one
GAR1,KH2012:KH.C10.365,one_one
HSDL1,KH2012:KH.C14.236,one_one
FMR1,KH2012:KH.S363.6,one_one
NUTF2,KH2012:KH.C3.179,one_one
PUS3,KH2012:KH.L170.48,one_many
RPLP0,KH2012:KH.C11.21,one_one
TRMT1,KH2012:KH.L71.24,one_one
RP2,KH2012:KH.C14.573,one_one
NTHL1,KH2012:KH.S1337.1,one_one
DHX33,KH2012:KH.C2.1077,one_one
PTPRA,KH2012:KH.C5.495,one_one
GNRHR,KH2012:KH.C3.616,one_one
CSK,KH2012:KH.L152.37,one_one
ARL2BP,KH2012:KH.C2.1046,one_one
DDX5,KH2012:KH.C2.471,one_one
PEX12,KH2012:KH.C11.466,one_one
MPG,KH2012:KH.C3.683,one_one
CCDC47,KH2012:KH.S688.1,one_one
GGT1,KH2012:KH.C3.791,many_one
NUP210,KH2012:KH.C2.435,one_one
NUDCD1,KH2012:KH.C10.224,one_one
LATS1,KH2012:KH.C6.152,one_one
ENKD1,KH2012:KH.C6.231,one_one
KIAA0930,KH2012:KH.L96.16,one_one
MRPL34,KH2012:KH.C1.679,one_one
NDUFS1,KH2012:KH.C9.460,one_one
EBNA1BP2,KH2012:KH.C8.627,one_one
PYROXD1,KH2012:KH.C12.168,one_one
CDX1,KH2012:KH.C14.408,one_one
LUC7L3,KH2012:KH.L4.13,one_one
RPS15,KH2012:KH.S852.1,one_one
KCNJ2,KH2012:KH.C10.291,one_one
CLCA1,KH2012:KH.S681.6,one_one
GSC,KH2012:KH.C4.722,one_one
WARS2,KH2012:KH.C6.68,one_one
SPR,KH2012:KH.C2.50,one_one
MED28,KH2012:KH.C8.771,one_one
TBC1D5,KH2012:KH.L154.55,one_one
MLH1,KH2012:KH.S115.36,one_one
E2F8,KH2012:KH.C14.142,one_one
NCAPH,KH2012:KH.C10.370,one_one
PGPEP1,KH2012:KH.L13.34,one_one
MDH1,KH2012:KH.C11.237,one_one
CLSPN,KH2012:KH.C7.687,one_one
RRP36,KH2012:KH.C5.251,one_one
SYS1,KH2012:KH.C2.1080,one_one
MEGF8,KH2012:KH.C3.628,one_one
LRP11,KH2012:KH.C4.444,one_one
DTWD1,KH2012:KH.L9.41,one_one
ECT2,KH2012:KH.L34.3,one_one
PPAN-P2RY11,KH2012:KH.C8.438,many_one
PPAN,KH2012:KH.C8.438,many_one
ADCK1,KH2012:KH.C1.1137,one_one
NSUN5,KH2012:KH.C11.712,one_one
MLLT1,KH2012:KH.C4.342,one_one
TSPAN8,KH2012:KH.C6.66,one_one
SLC39A14,KH2012:KH.C8.490,one_one
KCNJ8,KH2012:KH.S1148.2,many_one
KCNJ11,KH2012:KH.S1148.2,many_one
ATP6V1E1,KH2012:KH.C14.308,one_one
FAM155A,KH2012:KH.C1.138,many_one
FAM155B,KH2012:KH.C1.138,many_one
DHDDS,KH2012:KH.C5.435,one_one
FASTKD2,KH2012:KH.L170.66,one_one
MMP24,KH2012:KH.C4.789,many_one
MMP17,KH2012:KH.C4.789,many_one
NDUFAF1,KH2012:KH.C6.302,one_one
MCM2,KH2012:KH.C6.280,one_one
SBF2,KH2012:KH.C4.440,one_one
KIAA1468,KH2012:KH.C8.674,one_one
ASTE1,KH2012:KH.L108.44,one_one
SETDB2,KH2012:KH.C9.241,one_many
MTTP,KH2012:KH.C6.239,one_one
TCN1,KH2012:KH.C11.206,many_one
