Human_id,Species_id,Type
CHAD,dd_Smed_v6_2769_0,one_one
EPC2,dd_Smed_v6_6631_0,one_one
AKT3,dd_Smed_v6_4393_0,one_one
CNOT6,dd_Smed_v6_5045_0,one_one
MRPL47,dd_Smed_v6_1861_0,one_one
TTLL4,dd_Smed_v6_17034_0,one_one
SLCO5A1,dd_Smed_v6_8289_0,one_one
NUP153,dd_Smed_v6_5691_0,one_one
THAP12,dd_Smed_v6_27814_0,one_one
CEP135,dd_Smed_v6_6933_0,one_one
SYT1,dd_Smed_v6_4222_0,one_one
GPAT3,dd_Smed_v6_2445_0,one_one
CEP162,dd_Smed_v6_9279_0,one_one
ORC3,dd_Smed_v6_15606_0,one_one
LACTB,dd_Smed_v6_11535_0,one_many
LACTB,dd_Smed_v6_7272_0,one_many
RPL8,dd_Smed_v6_108_0,one_one
TMBIM1,dd_Smed_v6_1586_0,one_one
SLC9A3,dd_Smed_v6_19237_0,one_one
ALG10B,dd_Smed_v6_13981_0,many_one
ALG10,dd_Smed_v6_13981_0,many_one
MYDGF,dd_Smed_v6_5539_0,one_one
RBM19,dd_Smed_v6_7697_0,one_one
SCAF11,dd_Smed_v6_8691_0,many_one
TBL2,dd_Smed_v6_4372_0,one_one
MED11,dd_Smed_v6_9527_0,one_one
VIRMA,dd_Smed_v6_4676_0,one_one
SSSCA1,dd_Smed_v6_2060_0,one_one
PDE12,dd_Smed_v6_11463_0,one_one
ATP6V1B2,dd_Smed_v6_684_0,one_one
RPL9,dd_Smed_v6_150_0,one_one
PDCD6IP,dd_Smed_v6_1373_1,one_one
HDLBP,dd_Smed_v6_553_0,one_one
CCDC148,dd_Smed_v6_11931_0,one_one
MED27,dd_Smed_v6_7867_0,one_one
SPATA18,dd_Smed_v6_6321_0,one_one
AKAP17A,dd_Smed_v6_3404_1,one_one
RPUSD4,dd_Smed_v6_9803_0,one_one
GGPS1,dd_Smed_v6_7235_0,one_one
MRPL58,dd_Smed_v6_2359_0,one_one
ARHGDIA,dd_Smed_v6_730_0,one_one
COQ10A,dd_Smed_v6_16950_0,one_one
ABAT,dd_Smed_v6_4367_0,one_one
COPS6,dd_Smed_v6_4168_0,one_one
PTPDC1,dd_Smed_v6_13749_0,one_one
RPS27A,dd_Smed_v6_121_0,one_one
CELF4,dd_Smed_v6_14010_0,many_one
CELF3,dd_Smed_v6_14010_0,many_one
TCHP,dd_Smed_v6_6634_0,one_one
SLC38A10,dd_Smed_v6_11525_0,one_one
CYCS,dd_Smed_v6_464_0,one_one
DCAF13,dd_Smed_v6_6405_0,one_one
ZCCHC2,dd_Smed_v6_11680_0,one_one
IMPACT,dd_Smed_v6_8658_0,one_one
VPS54,dd_Smed_v6_10319_0,one_one
TPRKB,dd_Smed_v6_10829_1,one_one
VPS33A,dd_Smed_v6_3969_0,many_one
AC048338.1,dd_Smed_v6_3969_0,many_one
PLEKHH2,dd_Smed_v6_13619_0,many_one
PLEKHH1,dd_Smed_v6_13619_0,many_one
SLC29A4,dd_Smed_v6_15290_0,one_one
TRMT10C,dd_Smed_v6_7440_0,one_many
TRMT10C,dd_Smed_v6_12052_0,one_many
MAP4K3,dd_Smed_v6_5913_0,many_one
MAP4K2,dd_Smed_v6_5913_0,many_one
PRELID1,dd_Smed_v6_3507_0,one_one
SRP68,dd_Smed_v6_2240_0,one_one
TMEM161B,dd_Smed_v6_9540_0,one_one
NCKIPSD,dd_Smed_v6_6830_0,one_one
IPPK,dd_Smed_v6_7143_0,one_one
VBP1,dd_Smed_v6_3319_0,one_one
PPP1R16B,dd_Smed_v6_5941_0,one_one
ILK,dd_Smed_v6_3666_0,one_one
TRAPPC1,dd_Smed_v6_9403_0,one_one
GRIA2,dd_Smed_v6_7562_0,many_one
PSPH,dd_Smed_v6_11185_0,one_one
HDAC11,dd_Smed_v6_3401_0,one_one
DOK2,dd_Smed_v6_9490_0,one_one
NKRF,dd_Smed_v6_10443_0,one_one
PRCC,dd_Smed_v6_5614_0,one_one
PIP4P2,dd_Smed_v6_1079_0,one_one
RABL3,dd_Smed_v6_7825_0,one_one
WIF1,dd_Smed_v6_35076_0,many_many
WIF1,dd_Smed_v6_20318_0,many_many
CTU2,dd_Smed_v6_8468_0,one_one
PCDH1,dd_Smed_v6_21489_0,one_one
PIF1,dd_Smed_v6_16842_0,one_one
TMEM199,dd_Smed_v6_9686_0,one_one
FBXO10,dd_Smed_v6_14221_0,one_one
ATP5MG,dd_Smed_v6_428_0,many_one
ATP5MGL,dd_Smed_v6_428_0,many_one
NPFFR2,dd_Smed_v6_45004_0,one_one
WNT5B,dd_Smed_v6_15469_0,one_one
FKBP2,dd_Smed_v6_1536_0,one_one
TWNK,dd_Smed_v6_45276_0,many_one
SMC2,dd_Smed_v6_7123_0,one_one
DYM,dd_Smed_v6_7629_0,one_one
UBXN6,dd_Smed_v6_4652_0,one_one
TRIM56,dd_Smed_v6_8395_0,one_one
ZFYVE9,dd_Smed_v6_8098_0,one_one
TMX3,dd_Smed_v6_10003_0,one_one
ANKMY1,dd_Smed_v6_12515_0,one_one
NIPBL,dd_Smed_v6_3927_0,one_one
ITGB1,dd_Smed_v6_2017_0,one_one
ENGASE,dd_Smed_v6_12165_0,one_one
STX5,dd_Smed_v6_2198_0,one_one
MRPL49,dd_Smed_v6_5783_1,one_one
FBXO36,dd_Smed_v6_5335_0,one_one
PAQR6,dd_Smed_v6_14141_0,one_one
ATP5PD,dd_Smed_v6_1461_0,one_one
KIF27,dd_Smed_v6_9952_0,one_one
WDR93,dd_Smed_v6_12161_0,one_one
CCDC63,dd_Smed_v6_4191_0,one_one
ODR4,dd_Smed_v6_4635_0,one_one
CCDC174,dd_Smed_v6_7657_0,one_one
ARHGAP15,dd_Smed_v6_3975_0,one_one
ZDHHC24,dd_Smed_v6_14924_0,one_one
RPL13,dd_Smed_v6_145_0,one_one
NUDT6,dd_Smed_v6_14055_0,one_one
SESN1,dd_Smed_v6_9133_0,one_one
RPL30,dd_Smed_v6_111_0,one_one
GTF2E1,dd_Smed_v6_8510_0,one_one
AC008581.2,dd_Smed_v6_5707_0,many_one
AGGF1,dd_Smed_v6_5707_0,many_one
FBXO41,dd_Smed_v6_36984_0,one_one
ARMC4,dd_Smed_v6_5065_0,many_one
ARMC4,dd_Smed_v6_13549_0,many_one
ATM,dd_Smed_v6_14586_0,one_one
PGRMC2,dd_Smed_v6_7242_0,one_one
LRRK2,dd_Smed_v6_7343_0,one_one
FARS2,dd_Smed_v6_4882_0,one_one
MRPL39,dd_Smed_v6_7576_0,one_one
CRAMP1,dd_Smed_v6_6124_0,one_one
SCAF4,dd_Smed_v6_6238_0,one_one
IRS4,dd_Smed_v6_4123_0,many_one
IRS1,dd_Smed_v6_4123_0,many_one
IRS2,dd_Smed_v6_4123_0,many_one
TMEM135,dd_Smed_v6_6019_0,one_one
NDUFAF2,dd_Smed_v6_7400_0,one_one
PTPRN,dd_Smed_v6_6990_0,one_one
GFM2,dd_Smed_v6_8750_0,one_one
VPS8,dd_Smed_v6_9115_0,one_one
MMADHC,dd_Smed_v6_2046_0,one_one
LSM12,dd_Smed_v6_4356_0,one_one
MKS1,dd_Smed_v6_14053_0,one_one
MCOLN2,dd_Smed_v6_3616_0,one_one
EPHX1,dd_Smed_v6_5113_0,one_one
TMEM70,dd_Smed_v6_8324_0,one_one
SYVN1,dd_Smed_v6_2194_0,one_one
TMEM268,dd_Smed_v6_6184_0,one_one
LYSMD2,dd_Smed_v6_5016_0,many_one
LYSMD1,dd_Smed_v6_5016_0,many_one
NUDT8,dd_Smed_v6_2068_0,one_one
NPY1R,dd_Smed_v6_57555_0,one_one
CFAP161,dd_Smed_v6_8229_0,one_one
PDP2,dd_Smed_v6_4201_0,one_one
RCE1,dd_Smed_v6_11901_0,one_one
SPSB3,dd_Smed_v6_2076_0,one_one
SMAD1,dd_Smed_v6_6877_0,one_one
PPM1D,dd_Smed_v6_56771_0,one_one
GALM,dd_Smed_v6_1947_0,one_one
MED8,dd_Smed_v6_5511_0,one_one
MED13,dd_Smed_v6_5628_0,many_one
MED13L,dd_Smed_v6_5628_0,many_one
C6orf203,dd_Smed_v6_4859_0,one_one
ORMDL3,dd_Smed_v6_4097_0,one_one
SBNO1,dd_Smed_v6_21574_0,one_one
DISP1,dd_Smed_v6_9048_0,many_one
DISP2,dd_Smed_v6_9048_0,many_one
PCDHGC4,dd_Smed_v6_82379_0,one_one
PPP1R14B,dd_Smed_v6_6245_0,one_one
PHB,dd_Smed_v6_1038_0,one_one
USP8,dd_Smed_v6_6489_0,one_one
STPG4,dd_Smed_v6_5936_0,one_one
MRPL11,dd_Smed_v6_4881_0,one_one
CIP2A,dd_Smed_v6_61253_0,one_one
IQCD,dd_Smed_v6_7079_0,one_one
HMGCR,dd_Smed_v6_1299_0,one_one
SNX30,dd_Smed_v6_5267_0,many_one
SNX7,dd_Smed_v6_5267_0,many_one
CCDC58,dd_Smed_v6_1983_0,one_one
TRMU,dd_Smed_v6_12984_0,one_one
CHAF1A,dd_Smed_v6_8919_0,one_one
GEMIN6,dd_Smed_v6_6565_0,one_one
TTLL3,dd_Smed_v6_10244_0,one_one
ISY1-RAB43,dd_Smed_v6_3703_0,many_one
ISY1,dd_Smed_v6_3703_0,many_one
C12orf66,dd_Smed_v6_13952_0,one_one
CUX1,dd_Smed_v6_5685_0,one_many
AC092647.5,dd_Smed_v6_7788_0,many_one
MRPS17,dd_Smed_v6_7788_0,many_one
CCDC83,dd_Smed_v6_16528_0,one_one
STX18,dd_Smed_v6_11293_0,one_one
HTR7,dd_Smed_v6_18312_0,one_one
ARF1,dd_Smed_v6_203_0,one_one
TMEM164,dd_Smed_v6_7500_0,one_one
RSF1,dd_Smed_v6_3984_0,one_one
DUSP6,dd_Smed_v6_653_0,many_one
DUSP7,dd_Smed_v6_653_0,many_one
DUSP11,dd_Smed_v6_4501_0,one_one
METTL24,dd_Smed_v6_3811_0,one_many
METTL24,dd_Smed_v6_4833_0,one_many
TIMM22,dd_Smed_v6_9333_0,one_one
CHRNA3,dd_Smed_v6_9799_0,one_one
RIIAD1,dd_Smed_v6_4716_0,one_one
HIST2H3A,dd_Smed_v6_13347_0,many_one
HIST2H3C,dd_Smed_v6_13347_0,many_one
HIST2H3D,dd_Smed_v6_13347_0,many_one
IFT27,dd_Smed_v6_11026_0,one_one
DPH5,dd_Smed_v6_4521_0,one_one
TBC1D15,dd_Smed_v6_1756_0,one_one
NIPA2,dd_Smed_v6_12340_0,one_one
DNMBP,dd_Smed_v6_7179_0,one_one
SSH1,dd_Smed_v6_7058_0,one_one
CFAP77,dd_Smed_v6_5179_0,one_one
KDM3B,dd_Smed_v6_2582_0,one_one
LRRC61,dd_Smed_v6_14097_0,one_one
TDRD9,dd_Smed_v6_5842_0,one_one
WDR31,dd_Smed_v6_10263_0,one_one
NR2C2AP,dd_Smed_v6_13102_0,one_one
RGN,dd_Smed_v6_3808_0,one_one
CLYBL,dd_Smed_v6_4186_0,one_one
STK11,dd_Smed_v6_10704_0,one_one
GINS3,dd_Smed_v6_9624_0,one_one
PLXND1,dd_Smed_v6_12133_0,one_many
PLXND1,dd_Smed_v6_11809_0,one_many
MEOX1,dd_Smed_v6_12317_0,one_one
ANKFY1,dd_Smed_v6_13446_0,one_one
RNLS,dd_Smed_v6_8893_0,one_one
WARS,dd_Smed_v6_2435_0,one_one
EMC10,dd_Smed_v6_2594_0,one_one
GVQW3,dd_Smed_v6_9634_0,one_one
DNAJB2,dd_Smed_v6_2706_0,one_one
STK25,dd_Smed_v6_1953_0,one_one
ITFG1,dd_Smed_v6_3036_0,one_one
PDIA5,dd_Smed_v6_3506_0,one_one
GABRA5,dd_Smed_v6_24908_0,one_one
TNRC18,dd_Smed_v6_13946_0,one_one
SNRNP48,dd_Smed_v6_4174_0,one_one
TMEM67,dd_Smed_v6_7765_0,one_one
ERICH3,dd_Smed_v6_8627_0,one_one
DNAJC7,dd_Smed_v6_1811_0,one_one
ACTR8,dd_Smed_v6_3782_1,one_one
PFDN5,dd_Smed_v6_3249_0,one_one
KIAA1958,dd_Smed_v6_38033_0,one_one
KIF26A,dd_Smed_v6_13562_0,one_one
LYAR,dd_Smed_v6_5281_0,one_one
TDP1,dd_Smed_v6_8311_0,one_one
LIN9,dd_Smed_v6_4758_0,one_one
TRAPPC11,dd_Smed_v6_4563_0,one_one
PRKDC,dd_Smed_v6_8462_0,one_one
AC011195.2,dd_Smed_v6_6424_0,many_one
IGBP1,dd_Smed_v6_6424_0,many_one
EXOC5,dd_Smed_v6_7878_0,one_one
SLIT3,dd_Smed_v6_12111_0,one_one
SCAMP1,dd_Smed_v6_2473_0,one_one
FAM206A,dd_Smed_v6_6274_0,one_one
RNF168,dd_Smed_v6_23413_0,one_many
RNF168,dd_Smed_v6_48453_0,one_many
IFT22,dd_Smed_v6_11176_0,one_one
CYB5A,dd_Smed_v6_567_0,one_one
HORMAD2,dd_Smed_v6_2201_0,one_one
METTL4,dd_Smed_v6_10885_0,one_one
TBL3,dd_Smed_v6_10336_0,one_one
ZNF341,dd_Smed_v6_6764_0,one_one
ENTPD5,dd_Smed_v6_8855_0,one_one
BRSK1,dd_Smed_v6_5328_1,one_many
NOSIP,dd_Smed_v6_5489_0,one_one
CHEK2,dd_Smed_v6_6620_0,one_one
RMI1,dd_Smed_v6_15427_0,one_one
SNX18,dd_Smed_v6_2732_0,one_one
POFUT2,dd_Smed_v6_9239_0,one_one
TSPO,dd_Smed_v6_3672_0,one_one
DNAJB4,dd_Smed_v6_3588_0,one_one
DNAJB13,dd_Smed_v6_4820_0,one_one
HM13,dd_Smed_v6_1203_0,one_one
PLPBP,dd_Smed_v6_3558_0,one_one
ZC4H2,dd_Smed_v6_6954_0,one_one
CUL1,dd_Smed_v6_5770_0,one_one
C12orf56,dd_Smed_v6_16356_0,one_one
QPCT,dd_Smed_v6_4861_0,one_one
C21orf2,dd_Smed_v6_14559_0,one_one
C16orf89,dd_Smed_v6_21285_0,one_one
TMEM216,dd_Smed_v6_13318_0,one_one
HIST2H2AC,dd_Smed_v6_7383_0,many_one
H2AFJ,dd_Smed_v6_7383_0,many_one
FIBP,dd_Smed_v6_14257_0,one_one
TMEM201,dd_Smed_v6_17198_0,one_one
CENPBD1,dd_Smed_v6_18915_0,one_one
FBXL7,dd_Smed_v6_10647_0,one_one
TUBB4B,dd_Smed_v6_83_0,one_one
TUBB6,dd_Smed_v6_640_0,many_one
ACTB,dd_Smed_v6_3_0,many_one
TDP2,dd_Smed_v6_12962_0,one_one
HLCS,dd_Smed_v6_11013_0,one_one
BAZ1B,dd_Smed_v6_5428_0,one_one
ZDHHC22,dd_Smed_v6_13359_0,one_one
SOCS4,dd_Smed_v6_11746_0,one_one
MROH1,dd_Smed_v6_3372_0,one_one
KLHDC10,dd_Smed_v6_6569_0,one_one
LRRC57,dd_Smed_v6_9210_0,one_one
PLEKHF2,dd_Smed_v6_2374_0,one_one
H1FOO,dd_Smed_v6_10594_0,one_many
H1FOO,dd_Smed_v6_601_0,one_many
KMT5A,dd_Smed_v6_5677_0,one_one
MFSD5,dd_Smed_v6_3699_0,one_one
HEATR4,dd_Smed_v6_16127_0,one_one
SETD3,dd_Smed_v6_12202_0,one_one
ATP13A4,dd_Smed_v6_44038_0,one_one
RPL14,dd_Smed_v6_167_0,one_one
ERMP1,dd_Smed_v6_6412_0,one_one
L3MBTL4,dd_Smed_v6_11547_0,one_one
RPLP2,dd_Smed_v6_96_0,one_one
PGBD2,dd_Smed_v6_99720_0,one_many
PGBD2,dd_Smed_v6_2497_0,one_many
SLC25A22,dd_Smed_v6_8518_0,one_one
AGBL5,dd_Smed_v6_13116_0,one_one
PLCXD3,dd_Smed_v6_5433_0,one_one
TBCCD1,dd_Smed_v6_12514_0,one_one
MRPS11,dd_Smed_v6_4979_0,one_one
ZFYVE1,dd_Smed_v6_7922_0,one_one
SLC35A4,dd_Smed_v6_4838_0,one_one
LRRC43,dd_Smed_v6_12354_0,one_one
EXOSC3,dd_Smed_v6_12345_0,one_one
LMO1,dd_Smed_v6_6263_0,one_one
C4orf17,dd_Smed_v6_8051_0,one_one
HCCS,dd_Smed_v6_2573_0,one_one
RNF40,dd_Smed_v6_4070_0,one_one
MED19,dd_Smed_v6_4283_0,one_one
CXorf56,dd_Smed_v6_7169_0,one_one
PPIL2,dd_Smed_v6_4217_0,one_one
TRMT11,dd_Smed_v6_13837_0,one_one
ENKUR,dd_Smed_v6_2868_0,one_one
NADK,dd_Smed_v6_8020_0,one_one
ADAT3,dd_Smed_v6_13660_0,one_one
PCID2,dd_Smed_v6_6899_0,one_one
GLRX3,dd_Smed_v6_7185_0,one_many
CASKIN2,dd_Smed_v6_17759_0,one_one
TRAPPC5,dd_Smed_v6_4583_0,one_one
ANAPC1,dd_Smed_v6_8329_0,one_one
AAR2,dd_Smed_v6_8232_0,one_one
SRP72,dd_Smed_v6_2629_0,one_one
C2CD5,dd_Smed_v6_12816_0,one_one
C3orf33,dd_Smed_v6_23016_0,one_one
ASTL,dd_Smed_v6_76_0,one_many
ASTL,dd_Smed_v6_961_0,one_many
ASTL,dd_Smed_v6_12688_0,one_many
MVB12B,dd_Smed_v6_3091_0,one_one
ATG2B,dd_Smed_v6_5758_0,many_one
ATG2A,dd_Smed_v6_5758_0,many_one
UBE3C,dd_Smed_v6_8915_0,one_one
UPF2,dd_Smed_v6_7696_0,one_one
RPS26,dd_Smed_v6_222_0,one_one
NUP50,dd_Smed_v6_5140_0,one_one
SKP1,dd_Smed_v6_1337_0,one_one
MRPL21,dd_Smed_v6_2553_0,one_one
TTC37,dd_Smed_v6_5771_0,one_one
ACSL5,dd_Smed_v6_2009_0,one_one
METTL13,dd_Smed_v6_8741_0,one_one
CACNA2D1,dd_Smed_v6_16278_0,one_one
INO80,dd_Smed_v6_4595_0,one_one
ASS1,dd_Smed_v6_3086_0,one_one
IGSF9,dd_Smed_v6_17743_0,one_one
CCDC151,dd_Smed_v6_4526_0,one_one
GIPC1,dd_Smed_v6_5847_0,one_one
RAB4B-EGLN2,dd_Smed_v6_8106_0,many_one
RAB4B,dd_Smed_v6_8106_0,many_one
WDR88,dd_Smed_v6_12057_0,one_one
PGAP1,dd_Smed_v6_7943_0,one_one
SLC33A1,dd_Smed_v6_6308_0,one_one
NRDE2,dd_Smed_v6_12142_0,one_one
HYLS1,dd_Smed_v6_13289_0,one_one
NDOR1,dd_Smed_v6_17265_0,one_one
GM2A,dd_Smed_v6_214_1,one_one
TBC1D23,dd_Smed_v6_7775_0,one_one
MFSD12,dd_Smed_v6_7077_0,one_one
ZNF830,dd_Smed_v6_7325_0,one_one
PSMD13,dd_Smed_v6_1913_0,one_one
RNF41,dd_Smed_v6_5173_0,one_one
MIGA2,dd_Smed_v6_8900_0,one_one
SFMBT2,dd_Smed_v6_4835_0,many_one
SFMBT1,dd_Smed_v6_4835_0,many_one
BCL11B,dd_Smed_v6_10320_0,one_one
TRPM8,dd_Smed_v6_68596_0,one_one
RNF217,dd_Smed_v6_7110_0,one_one
WDR54,dd_Smed_v6_8362_0,one_one
TRMT1,dd_Smed_v6_10289_0,one_one
CFAP43,dd_Smed_v6_10271_0,one_one
NF1,dd_Smed_v6_7869_0,one_one
OGA,dd_Smed_v6_7511_0,many_one
ECI2,dd_Smed_v6_5239_0,one_one
GPAA1,dd_Smed_v6_6209_0,one_one
SETMAR,dd_Smed_v6_23909_0,many_one
IDH1,dd_Smed_v6_3770_0,one_one
RPL10,dd_Smed_v6_130_0,one_one
EDC4,dd_Smed_v6_2416_0,one_one
VPS13B,dd_Smed_v6_29769_0,one_one
POP1,dd_Smed_v6_10390_0,one_one
NPHS1,dd_Smed_v6_10689_0,one_one
WDR91,dd_Smed_v6_12356_0,one_one
ANKS6,dd_Smed_v6_38827_0,one_one
SLC25A46,dd_Smed_v6_11392_0,one_one
TPRG1,dd_Smed_v6_2044_0,one_one
AIMP1,dd_Smed_v6_1675_0,one_one
ATF7IP2,dd_Smed_v6_9372_0,one_one
PDAP1,dd_Smed_v6_10471_0,one_one
PLEKHG7,dd_Smed_v6_20050_0,one_one
ANGEL2,dd_Smed_v6_9800_0,one_one
SRR,dd_Smed_v6_13906_1,one_one
PHYHD1,dd_Smed_v6_8029_0,one_one
MAPKAPK3,dd_Smed_v6_12176_0,one_one
NOS1AP,dd_Smed_v6_13377_0,one_one
BOLA1,dd_Smed_v6_21377_0,one_one
YTHDF2,dd_Smed_v6_7891_0,one_one
PRDM1,dd_Smed_v6_19859_0,one_one
LHX3,dd_Smed_v6_20755_0,one_one
ATP6AP1,dd_Smed_v6_1840_0,one_one
ATP1B1,dd_Smed_v6_7917_0,one_one
MDH1B,dd_Smed_v6_10200_0,one_one
KIAA1586,dd_Smed_v6_13609_0,one_one
DDX31,dd_Smed_v6_10378_0,one_one
C1orf87,dd_Smed_v6_227_0,one_many
C1orf87,dd_Smed_v6_9326_0,one_many
RAE1,dd_Smed_v6_3456_0,one_one
ASH1L,dd_Smed_v6_6521_0,one_one
INTS6L,dd_Smed_v6_11019_0,one_one
PLPP4,dd_Smed_v6_11197_0,one_one
TMEM246,dd_Smed_v6_13713_0,one_one
KCNH1,dd_Smed_v6_23063_0,many_many
KCNH1,dd_Smed_v6_18793_0,many_many
HEATR1,dd_Smed_v6_7665_0,one_one
TYW3,dd_Smed_v6_180_0,one_one
TULP4,dd_Smed_v6_18217_0,one_one
LAMTOR2,dd_Smed_v6_2137_0,one_one
CAP1,dd_Smed_v6_727_0,one_one
CYB5R4,dd_Smed_v6_8629_0,one_one
LRMDA,dd_Smed_v6_1865_0,one_one
NEURL1,dd_Smed_v6_1934_0,one_one
AK1,dd_Smed_v6_1229_0,one_one
STAG2,dd_Smed_v6_7280_0,one_one
CNST,dd_Smed_v6_44122_0,one_one
MBL2,dd_Smed_v6_78762_0,one_many
MBL2,dd_Smed_v6_652_0,one_many
SCP2,dd_Smed_v6_2892_0,many_one
ECT2L,dd_Smed_v6_14243_0,one_one
NR5A1,dd_Smed_v6_7551_0,one_one
AMD1,dd_Smed_v6_1099_0,one_one
COG2,dd_Smed_v6_5210_0,one_one
OMA1,dd_Smed_v6_5459_0,one_one
AAED1,dd_Smed_v6_4424_0,one_one
PTEN,dd_Smed_v6_7478_0,one_one
C1orf194,dd_Smed_v6_3833_0,one_one
YIPF3,dd_Smed_v6_2055_0,one_one
DRGX,dd_Smed_v6_63359_0,one_one
CCDC28B,dd_Smed_v6_3111_0,one_one
C10orf82,dd_Smed_v6_22637_0,one_many
C10orf82,dd_Smed_v6_5010_0,one_many
IRAK1BP1,dd_Smed_v6_10712_0,one_one
DTL,dd_Smed_v6_15465_0,one_one
SDHC,dd_Smed_v6_748_0,one_one
PSTK,dd_Smed_v6_1883_0,one_one
VAV2,dd_Smed_v6_6109_0,one_one
CACYBP,dd_Smed_v6_377_0,one_one
LGSN,dd_Smed_v6_9076_0,one_one
MRPS18A,dd_Smed_v6_9080_0,one_one
LCA5,dd_Smed_v6_14572_0,one_one
ORC1,dd_Smed_v6_8215_0,one_one
TIMM23B,dd_Smed_v6_825_0,many_one
TIMM23,dd_Smed_v6_825_0,many_one
UBR4,dd_Smed_v6_2422_0,one_one
KIF12,dd_Smed_v6_50035_0,one_one
DDX27,dd_Smed_v6_5413_0,one_one
TRAF1,dd_Smed_v6_4368_0,one_one
SUFU,dd_Smed_v6_10354_0,one_one
WDR34,dd_Smed_v6_14428_0,one_one
KCNB1,dd_Smed_v6_19406_0,one_one
ADPRM,dd_Smed_v6_2461_0,one_one
GART,dd_Smed_v6_3037_0,one_one
PIP5K1B,dd_Smed_v6_10693_0,one_one
LRRC63,dd_Smed_v6_14985_0,one_one
ASMTL,dd_Smed_v6_4785_0,one_one
DCP2,dd_Smed_v6_13492_0,one_one
DNAAF1,dd_Smed_v6_9766_0,one_one
RILPL1,dd_Smed_v6_4713_0,one_one
NOL9,dd_Smed_v6_18439_0,one_many
NOL9,dd_Smed_v6_22069_0,one_many
NOL9,dd_Smed_v6_13386_0,one_many
IDNK,dd_Smed_v6_14936_0,one_one
CCDC154,dd_Smed_v6_10236_0,one_one
PITRM1,dd_Smed_v6_5873_0,one_one
LANCL3,dd_Smed_v6_11042_1,one_one
NPHP4,dd_Smed_v6_12520_0,one_one
SIAH1,dd_Smed_v6_6226_0,one_one
CC2D2A,dd_Smed_v6_11189_0,one_one
MORN1,dd_Smed_v6_9195_0,one_one
ALKBH8,dd_Smed_v6_13891_0,one_one
PSMC5,dd_Smed_v6_1176_0,one_one
KIAA2013,dd_Smed_v6_7253_0,one_one
CENPJ,dd_Smed_v6_13670_0,one_one
FBXO42,dd_Smed_v6_2677_0,one_one
POLA1,dd_Smed_v6_9168_0,one_many
KIAA0100,dd_Smed_v6_7673_0,one_one
AGRN,dd_Smed_v6_3649_0,one_one
IQSEC2,dd_Smed_v6_7415_0,one_one
METTL6,dd_Smed_v6_1944_0,one_one
IFT74,dd_Smed_v6_12702_0,one_one
TRMT44,dd_Smed_v6_10491_1,one_one
CUL4A,dd_Smed_v6_3730_1,one_one
MAP3K19,dd_Smed_v6_10339_0,one_one
LYRM7,dd_Smed_v6_4394_0,one_one
ITPA,dd_Smed_v6_11572_0,one_one
SAP18,dd_Smed_v6_3735_0,one_one
POLN,dd_Smed_v6_30834_0,one_one
PC,dd_Smed_v6_2393_0,one_one
CYB5R3,dd_Smed_v6_1468_0,one_one
RPL7,dd_Smed_v6_276_0,one_one
GCH1,dd_Smed_v6_11172_0,one_one
RCCD1,dd_Smed_v6_4912_0,one_one
XPO1,dd_Smed_v6_3264_0,one_one
ABHD18,dd_Smed_v6_4249_0,one_one
IFT20,dd_Smed_v6_9545_0,one_one
NAGA,dd_Smed_v6_606_0,one_one
COASY,dd_Smed_v6_7433_0,one_one
AAMDC,dd_Smed_v6_2203_0,one_one
GCK,dd_Smed_v6_4327_0,one_one
PRKRIP1,dd_Smed_v6_8313_0,one_one
INTS1,dd_Smed_v6_2322_0,one_many
GALK2,dd_Smed_v6_3084_0,one_one
HECTD1,dd_Smed_v6_2824_0,one_one
GTF2A2,dd_Smed_v6_2930_0,one_one
TMEM209,dd_Smed_v6_4525_0,one_one
YPEL3,dd_Smed_v6_5855_0,one_one
HYDIN,dd_Smed_v6_7302_1,one_one
UBFD1,dd_Smed_v6_6237_0,one_one
SNRNP70,dd_Smed_v6_633_0,one_one
PTRH2,dd_Smed_v6_2074_0,one_one
KDSR,dd_Smed_v6_4976_0,one_one
WDR26,dd_Smed_v6_6611_0,one_one
WDR60,dd_Smed_v6_10032_0,one_one
BAHD1,dd_Smed_v6_7774_0,one_one
BCAP31,dd_Smed_v6_1559_0,one_one
CCDC141,dd_Smed_v6_33016_0,one_one
INPP4A,dd_Smed_v6_3999_0,one_one
SHMT2,dd_Smed_v6_7793_0,one_one
SEC14L2,dd_Smed_v6_11513_1,one_one
TMEM211,dd_Smed_v6_6182_0,one_one
SLC26A6,dd_Smed_v6_11142_0,one_many
DCTN4,dd_Smed_v6_3600_0,one_one
KY,dd_Smed_v6_1846_0,one_one
LIPA,dd_Smed_v6_1871_0,many_one
CNEP1R1,dd_Smed_v6_7741_0,one_one
RECQL,dd_Smed_v6_7318_0,one_one
SYN2,dd_Smed_v6_3135_0,one_one
SLC35A3,dd_Smed_v6_8844_0,one_one
AC013470.2,dd_Smed_v6_9968_0,one_one
ULK3,dd_Smed_v6_11711_0,one_one
FAM160A1,dd_Smed_v6_13148_0,one_one
LRRC34,dd_Smed_v6_9926_1,one_one
ILKAP,dd_Smed_v6_2362_0,one_one
DOT1L,dd_Smed_v6_4515_0,one_one
BCL7B,dd_Smed_v6_4127_0,one_one
NOVA1,dd_Smed_v6_5632_0,one_one
SENP1,dd_Smed_v6_11073_0,one_one
