Human_id,Species_id,Type
SLC2A12,Slc2a12,ortholog_one2one
CHD2,Chd2,ortholog_one2one
NEDD8,Nedd8,ortholog_one2one
SERINC1,Serinc1,ortholog_one2one
PTPRH,Ptprh,ortholog_one2one
KHDRBS3,Khdrbs3,ortholog_one2one
SLX1A,Slx1b,ortholog_one2many
YIPF5,Yipf5,ortholog_one2one
ARHGAP18,Arhgap18,ortholog_one2one
TRABD2B,Trabd2b,ortholog_one2one
TINF2,Tinf2,ortholog_one2one
GCLM,Gclm,ortholog_one2one
CMAS,Cmas,ortholog_one2one
SULT1A4,Sult5a1,ortholog_many2many
GATB,Gatb,ortholog_one2one
JAZF1,Jazf1,ortholog_one2one
RPF1,Rpf1,ortholog_one2one
SOBP,Sobp,ortholog_one2one
LRRC10,Lrrc10,ortholog_one2one
MLEC,Mlec,ortholog_one2one
TGFBR3,Tgfbr3,ortholog_one2one
AGPAT4,Agpat4,ortholog_one2one
MCC,Mcc,ortholog_one2one
OR56B1,Olfr504,ortholog_one2many
OR56B1,Olfr657,ortholog_one2many
OR52E6,Olfr675,ortholog_many2many
OR52E6,Olfr671,ortholog_many2many
COPG2,Copg2,ortholog_one2one
OR52E8,Olfr675,ortholog_many2many
OR52E8,Olfr671,ortholog_many2many
SLURP1,Slurp1,ortholog_one2one
MRGPRG,Mrgprg,ortholog_one2one
SNORD90,Snord90,ortholog_one2one
ZBTB6,Zbtb6,ortholog_one2one
CAMKK2,Camkk2,ortholog_one2one
MRGPRE,Mrgpre,ortholog_one2one
ZBTB26,Zbtb26,ortholog_one2one
ZNF251,Zfp251,ortholog_one2one
TGM1,Tgm1,ortholog_one2one
CES1,Ces1c,ortholog_one2many
CES1,Ces1h,ortholog_one2many
CES1,Ces1b,ortholog_one2many
CES1,Ces1g,ortholog_one2many
CES1,Ces1d,ortholog_one2many
RABGAP1,Rabgap1,ortholog_one2one
ZNF195,Zfp54,ortholog_one2many
ZNF195,Gm7145,ortholog_one2many
ZNF195,Gm28168,ortholog_one2many
ZNF195,2610021A01Rik,ortholog_one2many
ZNF195,Gm28360,ortholog_one2many
WDR27,Wdr27,ortholog_one2one
RGS9BP,Rgs9bp,ortholog_one2one
ST3GAL1,St3gal1,ortholog_one2one
DHRS1,Dhrs1,ortholog_one2one
N4BP2,N4bp2,ortholog_one2one
PRDM6,Prdm6,ortholog_one2one
RPL18A,Rpl18a,ortholog_one2one
CCDC112,Ccdc112,ortholog_one2one
FAM180A,Fam180a,ortholog_one2one
ADCY8,Adcy8,ortholog_one2one
PIK3R3,Gm49337,ortholog_many2many
PIK3R3,Pik3r3,ortholog_many2many
STRBP,Strbp,ortholog_one2one
TCF23,Tcf23,ortholog_one2one
LRRC17,Lrrc17,ortholog_one2one
NOP9,Nop9,ortholog_one2one
ATP1B3,Atp1b3,ortholog_one2one
TGFA,Tgfa,ortholog_one2one
TBXAS1,Tbxas1,ortholog_one2one
POP4,Pop4,ortholog_one2one
FREM3,Frem3,ortholog_one2one
FAM135B,Fam135b,ortholog_one2one
HPGDS,Hpgds,ortholog_one2one
SLCO6A1,Slco6d1,ortholog_one2many
SLCO6A1,Slco6c1,ortholog_one2many
SERAC1,Serac1,ortholog_one2one
CIDEB,Cideb,ortholog_one2one
CHTF8,Chtf8,ortholog_one2one
GFM1,Gfm1,ortholog_one2one
AGBL5,Agbl5,ortholog_one2one
LTB4R2,Ltb4r2,ortholog_one2one
ATP1A3,Atp1a3,ortholog_one2many
CACNA1G,Cacna1g,ortholog_one2one
SZT2,Szt2,ortholog_one2one
GLG1,Glg1,ortholog_one2one
RIPK3,Ripk3,ortholog_one2one
U6,Gm24765,ortholog_one2one
GPT,Gpt,ortholog_one2one
LRRC28,Lrrc28,ortholog_one2one
FCHSD1,Fchsd1,ortholog_one2one
RNU6-820P,U6,ortholog_one2many
NFATC4,Nfatc4,ortholog_one2one
BNC2,Bnc2,ortholog_one2one
TMEM212,Tmem212,ortholog_one2one
SLC22A2,Slc22a2,ortholog_one2one
ERICH6,Erich6,ortholog_one2one
VWA3B,Vwa3b,ortholog_one2one
HHIP,Hhip,ortholog_one2one
DTX4,Dtx4,ortholog_one2one
FXN,Fxn,ortholog_one2one
LYNX1,Lynx1,ortholog_one2one
PPIC,Ppic,ortholog_one2one
TJP2,Tjp2,ortholog_one2many
GMPS,Gmps,ortholog_one2one
TTC33,Ttc33,ortholog_one2one
RBM46,Rbm46,ortholog_one2one
MPEG1,Pfpl,ortholog_one2many
MPEG1,Mpeg1,ortholog_one2many
RN7SL435P,Gm26461,ortholog_one2many
ZDHHC14,Zdhhc14,ortholog_one2one
VWA5A,Vwa5a,ortholog_one2many
VWA5A,AW551984,ortholog_one2many
LNPEP,Lnpep,ortholog_one2one
NR3C2,Nr3c2,ortholog_one2one
ZHX2,Zhx2,ortholog_one2one
C16orf95,1700018B08Rik,ortholog_one2many
TTC23,Ttc23,ortholog_one2one
PHTF1,Phtf1,ortholog_one2one
MRTFB,Mrtfb,ortholog_one2one
VIPR2,Vipr2,ortholog_one2one
ZFP41,Zfp41,ortholog_one2many
LRRC34,Lrrc34,ortholog_one2one
HHLA1,Hhla1,ortholog_one2one
GJE1,Gje1,ortholog_one2one
C6orf58,2310057J18Rik,ortholog_one2one
BTNL9,Btnl9,ortholog_one2one
RPL7,Rpl7,ortholog_one2one
CCN6,Ccn6,ortholog_one2one
SRSF7,Srsf7,ortholog_one2one
RPS3A,Rps3a1,ortholog_one2one
FFAR3,Ffar3,ortholog_one2many
PPARGC1B,Ppargc1b,ortholog_one2one
EEFSEC,Eefsec,ortholog_one2one
LILRB4,Pirb,ortholog_many2many
LILRB4,Gm15448,ortholog_many2many
LILRB4,Gm15922,ortholog_many2many
LILRB4,Lilra6,ortholog_many2many
LILRB4,Gm14548,ortholog_many2many
LILRB4,Lilra5,ortholog_many2many
LILRB4,Pira2,ortholog_many2many
EIF3CL,Eif3c,ortholog_one2many
COL28A1,Col28a1,ortholog_one2one
RGMA,Rgma,ortholog_one2one
C8orf82,C030006K11Rik,ortholog_one2one
SLC2A2,Slc2a2,ortholog_one2one
CPQ,Cpq,ortholog_one2one
PERCC1,Percc1,ortholog_one2one
ZNF469,Zfp469,ortholog_one2one
CA5A,Car5a,ortholog_one2one
EPS8L2,Eps8l2,ortholog_one2one
WDR77,Wdr77,ortholog_one2one
PLA2G10,Pla2g10,ortholog_one2one
LRCH4,Lrch4,ortholog_one2many
LRCH4,Gm20605,ortholog_one2many
MLXIP,Mlxip,ortholog_one2one
EFR3A,Efr3a,ortholog_one2one
EIF3C,Eif3c,ortholog_one2many
PLD3,Pld3,ortholog_one2one
C6orf120,1600012H06Rik,ortholog_one2one
MFSD1,Mfsd1,ortholog_one2one
SRSF12,Srsf12,ortholog_one2one
GSTM2,Gstm7,ortholog_one2one
TGOLN2,Tgoln1,ortholog_one2one
CCSER1,Ccser1,ortholog_one2one
SLC26A2,Slc26a2,ortholog_one2one
OR4F3,Olfr1303,ortholog_one2many
ADAMTS2,Adamts2,ortholog_one2one
TULP4,Tulp4,ortholog_one2one
IGF1R,Igf1r,ortholog_one2one
NMU,Nmu,ortholog_one2one
CLIP4,Clip4,ortholog_one2one
AMDHD1,Amdhd1,ortholog_one2one
MIR339,Mir339,ortholog_one2one
RNU6-215P,Gm24646,ortholog_one2one
RNU6-218P,Gm22148,ortholog_one2one
SNORA63,SNORA63,ortholog_many2many
SNORA63,SNORA63,ortholog_many2many
SNORA63,SNORA63,ortholog_many2many
NDFIP1,Ndfip1,ortholog_one2one
PAH,Pah,ortholog_one2one
UTRN,Utrn,ortholog_one2one
RNU6-565P,U6,ortholog_one2one
RNU6-1097P,U6,ortholog_one2one
SNORA5A,Gm24313,ortholog_one2one
SNORA5C,Snora5c,ortholog_one2one
SNORA9,Gm23626,ortholog_one2many
SNORA9,Gm25800,ortholog_one2many
SNORA9,Snora9,ortholog_one2many
RN7SKP218,7SK,ortholog_one2one
RNU2-29P,Gm23661,ortholog_one2many
SNORA22B,Gm23245,ortholog_one2many
SNORA15,Snora15,ortholog_one2many
RNU6-1126P,U6,ortholog_many2many
RNU6-1126P,Gm22302,ortholog_many2many
CREBRF,Crebrf,ortholog_one2one
SNORA22,Gm23245,ortholog_one2many
DERL1,Derl1,ortholog_one2one
SNORA15B-2,Snora15,ortholog_one2many
RNU6-1229P,U6,ortholog_many2many
RNU6-1229P,Gm22302,ortholog_many2many
RNU6-973P,U6,ortholog_many2many
RNU6-973P,Gm22302,ortholog_many2many
RNU6-832P,Gm22827,ortholog_many2many
RNU6-832P,U6,ortholog_many2many
SNORA22C,Gm23245,ortholog_one2many
SNORA15B-1,Snora15,ortholog_one2many
EGFL7,Egfl7,ortholog_one2one
RNU6-10P,U6,ortholog_one2many
RNU6-10P,U6,ortholog_one2many
RNU6-1328P,Gm24851,ortholog_one2many
TMEM144,Tmem144,ortholog_one2one
RN7SKP104,7SK,ortholog_one2one
F3,F3,ortholog_one2one
SPINK6,Spink6,ortholog_one2one
RNU6-1322P,U6,ortholog_one2one
RNU6-1136P,Gm25565,ortholog_one2one
RNU6-581P,Gm22576,ortholog_one2many
MIR129-1,Mir129-1,ortholog_one2one
MIR592,Mir592,ortholog_one2one
MIR183,Mir183,ortholog_one2one
RNU1-29P,Gm22220,ortholog_one2one
MIR96,Mir96,ortholog_one2one
RNU6-1010P,U6,ortholog_one2one
MIR29A,Mir29a,ortholog_one2one
MIR29B1,Mir29b-1,ortholog_one2one
RNU6-223P,Gm25886,ortholog_one2many
RNU6-1154P,U6,ortholog_one2many
RNU6-797P,Gm25039,ortholog_one2many
SLITRK3,Slitrk3,ortholog_one2one
PALMD,Palmd,ortholog_one2one
RNU1-58P,Gm23540,ortholog_one2many
TICRR,Ticrr,ortholog_one2one
RNU6-267P,U6,ortholog_one2many
RNU6-604P,Gm23318,ortholog_one2one
MPLKIP,Mplkip,ortholog_one2many
MPLKIP,Gm7102,ortholog_one2many
GPX3,Gpx3,ortholog_one2one
HBP1,Hbp1,ortholog_one2one
PHF10,Phf10,ortholog_one2one
C12orf45,D10Wsu102e,ortholog_one2one
ADORA3,Adora3,ortholog_one2one
SLC25A42,Slc25a42,ortholog_one2one
MTFR1,Mtfr1,ortholog_one2one
VTCN1,Vtcn1,ortholog_one2one
IL12A,Il12a,ortholog_one2one
TALDO1,Taldo1,ortholog_one2one
MIR126,Mir126a,ortholog_one2one
AGPAT2,Agpat2,ortholog_one2one
NR1H2,Nr1h2,ortholog_one2one
NEURL3,Neurl3,ortholog_one2one
SUDS3,Suds3,ortholog_one2one
CRTC3,Crtc3,ortholog_one2one
FAM166C,Fam166c,ortholog_one2one
VCAM1,Vcam1,ortholog_one2one
FBXL14,Fbxl14,ortholog_one2one
SLC25A36,Slc25a36,ortholog_one2one
RASSF9,Rassf9,ortholog_one2one
TTC7A,Ttc7,ortholog_one2one
RITA1,Rita1,ortholog_one2one
DIPK1B,Dipk1b,ortholog_one2one
GATD1,Gatd1,ortholog_one2one
SLC12A2,Slc12a2,ortholog_one2one
MYF5,Myf5,ortholog_one2one
AIG1,Aig1,ortholog_one2one
SNORA17B,Snora43,ortholog_one2many
SNORA17A,Gm22266,ortholog_one2many
LCN10,Lcn10,ortholog_one2one
PIGQ,Pigq,ortholog_one2one
BBS10,Bbs10,ortholog_one2one
GPR22,Gpr22,ortholog_one2one
PPP1R3A,Ppp1r3a,ortholog_one2one
MINDY2,Mindy2,ortholog_one2one
HIPK1,Hipk1,ortholog_one2one
CRADD,Cradd,ortholog_one2one
KATNA1,Katna1,ortholog_one2one
FOXP2,Foxp2,ortholog_one2one
COL6A5,Col6a5,ortholog_one2one
LCN6,Lcn6,ortholog_one2many
CCNG2,Ccng2,ortholog_one2one
CCDC60,Ccdc60,ortholog_one2one
NR2F2,Nr2f2,ortholog_one2one
TMEM141,Tmem141,ortholog_one2one
HMGN3,Hmgn3,ortholog_one2one
NUDT4,Nudt4,ortholog_one2many
CEND1,Cend1,ortholog_one2one
PACRG,Pacrg,ortholog_one2one
SLC25A22,Slc25a22,ortholog_one2one
ATP2A1,Atp2a1,ortholog_one2one
PGPEP1L,Pgpep1l,ortholog_one2one
SKIL,Skil,ortholog_one2one
FAM174B,Fam174b,ortholog_one2one
TUBE1,Tube1,ortholog_one2one
RABL6,Rabl6,ortholog_one2one
UBTD2,Ubtd2,ortholog_one2one
CEP152,Cep152,ortholog_one2one
IL12B,Il12b,ortholog_one2one
PRMT9,Prmt9,ortholog_one2one
P2RY1,P2ry1,ortholog_one2one
LRRC31,Lrrc31,ortholog_one2one
TCP11L2,Tcp11l2,ortholog_one2one
TAAR8,Taar8c,ortholog_one2many
TAAR8,Taar8a,ortholog_one2many
TAAR8,Taar8b,ortholog_one2many
GTF2H5,Gtf2h5,ortholog_one2one
SIMC1,Simc1,ortholog_one2one
AJM1,Ajm1,ortholog_one2one
PHPT1,Phpt1,ortholog_one2one
NAP1L5,Nap1l5,ortholog_one2one
FXR1,Fxr1,ortholog_one2one
LTV1,Ltv1,ortholog_one2many
MAMDC4,Mamdc4,ortholog_one2one
CHD8,Chd8,ortholog_one2one
DBX2,Dbx2,ortholog_one2one
RAPGEF2,Rapgef2,ortholog_one2one
SHPRH,Shprh,ortholog_one2one
DRAM1,Dram1,ortholog_one2one
SPINK7,Spink7,ortholog_one2one
SRRM4,Srrm4,ortholog_one2one
GNPDA1,Gnpda1,ortholog_one2one
BCOR,Bcor,ortholog_one2one
PSRC1,Psrc1,ortholog_one2one
EDF1,Edf1,ortholog_one2one
GTF3C2,Gtf3c2,ortholog_one2many
GTF3C2,Gm29609,ortholog_one2many
FUS,Fus,ortholog_one2one
TSPAN8,Tspan8,ortholog_one2one
MCTP2,Mctp2,ortholog_one2one
DNLZ,Dnlz,ortholog_one2one
CARD9,Card9,ortholog_one2one
LRP1,Lrp1,ortholog_one2one
FGG,Fgg,ortholog_one2one
GPR88,Gpr88,ortholog_one2one
RWDD3,Rwdd3,ortholog_one2one
F2RL2,F2rl2,ortholog_one2one
ENTR1,Entr1,ortholog_one2one
MAML1,Maml1,ortholog_one2one
MAN1A2,Man1a2,ortholog_one2one
APLF,Aplf,ortholog_one2one
FAM81A,Fam81a,ortholog_one2one
SERP1,Serp1,ortholog_one2one
ANXA6,Anxa6,ortholog_one2one
TMEM87B,Tmem87b,ortholog_one2one
PTK2,Ptk2,ortholog_one2one
ANKRD50,Ankrd50,ortholog_one2one
CYP19A1,Cyp19a1,ortholog_one2one
PMPCA,Pmpca,ortholog_one2one
FNDC1,Fndc1,ortholog_one2one
MT1H,Mt1,ortholog_one2many
SRGAP2B,Srgap2,ortholog_one2many
TNIK,Tnik,ortholog_one2one
CBR4,Cbr4,ortholog_one2one
EMX1,Emx1,ortholog_one2one
PDIA2,Pdia2,ortholog_one2one
BGN,Bgn,ortholog_one2one
LPAR3,Lpar3,ortholog_one2one
HSPA4L,Hspa4l,ortholog_one2one
CFAP251,Wdr66,ortholog_one2one
KIF22,Kif22,ortholog_one2one
PPP1R21,Ppp1r21,ortholog_one2one
MDFIC,Mdfic,ortholog_one2one
AFG1L,Afg1l,ortholog_one2one
GSPT2,Gspt2,ortholog_one2one
RNU6-504P,Gm24762,ortholog_one2many
RNU6-1225P,Gm27449,ortholog_one2one
DPH5,Dph5,ortholog_one2one
YIPF6,Yipf6,ortholog_one2one
EN2,En2,ortholog_one2one
AKT2,Akt2,ortholog_one2one
CDK13,Cdk13,ortholog_one2one
DYNLT2,Dynlt2a1,ortholog_one2many
DYNLT2,Dynlt2a2,ortholog_one2many
DYNLT2,Dynlt2a3,ortholog_one2many
UBE3D,Ube2cbp,ortholog_one2one
NCOR2,Ncor2,ortholog_one2one
RNU6-245P,U6,ortholog_one2one
OPHN1,Ophn1,ortholog_one2one
INPP5E,Inpp5e,ortholog_one2one
FSD1L,Fsd1l,ortholog_one2one
SAP30L,Sap30l,ortholog_one2one
SNORD8,Snord8,ortholog_one2one
RAB2B,Rab2b,ortholog_one2one
RPLP2,Rplp2-ps1,ortholog_one2many
RPLP2,Rplp2,ortholog_one2many
CTTNBP2NL,Cttnbp2nl,ortholog_one2one
RHCG,Rhcg,ortholog_one2one
SMG1,Smg1,ortholog_one2one
SPINK9,Spink10,ortholog_many2many
SPINK9,Spinkl,ortholog_many2many
SPINK9,Spink11,ortholog_many2many
SPINK9,Gm10542,ortholog_many2many
VAMP5,Vamp5,ortholog_one2one
SLC24A4,Slc24a4,ortholog_one2one
SNORA52,Snora52,ortholog_one2many
TAL2,Tal2,ortholog_one2one
PNPLA2,Pnpla2,ortholog_one2one
CDK20,Cdk20,ortholog_one2one
NRG2,Nrg2,ortholog_one2one
SORT1,Sort1,ortholog_one2one
TSGA10,Tsga10,ortholog_one2one
JADE1,Jade1,ortholog_one2one
ATP6AP1,Atp6ap1,ortholog_one2one
NTRK3,Ntrk3,ortholog_one2one
SSX5,Ssxb8,ortholog_many2many
SSX5,Gm21876,ortholog_many2many
SSX5,Ssxb2,ortholog_many2many
SSX5,Ssxb1,ortholog_many2many
SSX5,Ssxb6,ortholog_many2many
SSX5,Ssxb3,ortholog_many2many
SSX5,Gm5751,ortholog_many2many
SSX5,Ssxa1,ortholog_many2many
SSX5,Ssx9,ortholog_many2many
SSX5,Gm6592,ortholog_many2many
SSX5,Ssxb5,ortholog_many2many
SSX5,Ssxb10,ortholog_many2many
SSX5,Gm14459,ortholog_many2many
SSX5,Ssxb9,ortholog_many2many
CRACR2B,Cracr2b,ortholog_one2one
USP20,Usp20,ortholog_one2one
CLDN2,Cldn2,ortholog_one2one
SUGCT,Sugct,ortholog_one2one
SHROOM4,Shroom4,ortholog_one2one
PSMA3,Psma3,ortholog_one2one
NOTCH2,Notch2,ortholog_one2one
RARS1,Rars,ortholog_one2one
CD151,Cd151,ortholog_one2one
DRP2,Drp2,ortholog_one2one
PDCD2,Pdcd2,ortholog_one2one
MAML3,Maml3,ortholog_one2one
CLEC5A,Clec5a,ortholog_one2one
PTPN13,Ptpn13,ortholog_one2one
DOCK11,Dock11,ortholog_one2one
TAS2R38,Tas2r138,ortholog_one2one
AKNA,Akna,ortholog_one2one
OR9A1P,Olfr461,ortholog_one2one
RNU6-102P,Gm47290,ortholog_one2one
SEMA4F,Sema4f,ortholog_one2one
GPR37,Gpr37,ortholog_one2one
TRIM41,Trim41,ortholog_one2one
DNAI3,Dnai3,ortholog_one2one
ARID4A,Arid4a,ortholog_one2one
DUSP1,Dusp1,ortholog_one2one
VSTM2B,Vstm2b,ortholog_one2one
IPCEF1,Ipcef1,ortholog_one2one
PCDHB7,Pcdhb15,ortholog_one2one
RCCD1,Rccd1,ortholog_one2one
TBC1D17,Tbc1d17,ortholog_one2one
CXXC5,Cxxc5,ortholog_one2one
GPAT2,Gpat2,ortholog_one2one
POLR2L,Polr2l,ortholog_one2one
RNF34,Rnf34,ortholog_one2one
AGTPBP1,Agtpbp1,ortholog_one2one
ZDHHC7,Zdhhc7,ortholog_one2one
TSPAN4,Tspan4,ortholog_one2one
COPS6,Cops6,ortholog_one2one
MYEF2,Myef2,ortholog_one2many
MYEF2,Gm9833,ortholog_one2many
RPLP0,Rplp0,ortholog_one2one
HCFC1R1,Hcfc1r1,ortholog_one2one
STRIP1,Strip1,ortholog_one2one
TRPC5,Trpc5,ortholog_one2one
KIF20A,Kif20a,ortholog_one2one
MAGEB18,Mageb18,ortholog_one2one
MCM7,Mcm7,ortholog_one2one
MAGEB6B,Mageb2,ortholog_many2many
MAGEB6B,Mageb3,ortholog_many2many
MAGEB6B,Mageb6b2,ortholog_many2many
MAGEB6B,Mageb6b1,ortholog_many2many
MAGEB6B,Mageb1,ortholog_many2many
MAGEB6,Mageb2,ortholog_many2many
MAGEB6,Mageb3,ortholog_many2many
MAGEB6,Mageb6b2,ortholog_many2many
MAGEB6,Mageb6b1,ortholog_many2many
MAGEB6,Mageb1,ortholog_many2many
MAGEB5,Mageb5,ortholog_one2many
MAGEB5,Mageb5b,ortholog_one2many
RBM42,Rbm42,ortholog_one2one
BCL2L15,Bcl2l15,ortholog_one2one
RRN3,Rrn3,ortholog_one2one
IZUMO3,Izumo3,ortholog_one2one
SLC25A24,Slc25a24,ortholog_one2one
KIAA1958,E130308A19Rik,ortholog_one2one
TOMM20L,Tomm20l,ortholog_one2one
TMED7-TICAM2,Tmed7,ortholog_one2many
ZFP37,Zfp37,ortholog_one2one
TIMM9,Timm9,ortholog_one2one
FAM174A,Fam174a,ortholog_one2one
NTMT1,Ntmt1,ortholog_one2one
ILRUN,Ilrun,ortholog_one2one
PLPPR5,Plppr5,ortholog_one2one
COMMD10,Commd10,ortholog_one2one
BAG2,Bag2,ortholog_one2one
PDCD5,Pdcd5,ortholog_one2one
SLC5A7,Slc5a7,ortholog_one2one
TAF11,Taf11,ortholog_one2many
MYBPHL,Mybphl,ortholog_one2one
KIAA0586,2700049A03Rik,ortholog_one2one
KIAA1191,4833439L19Rik,ortholog_one2one
L3MBTL3,L3mbtl3,ortholog_one2one
GINS3,Gins3,ortholog_one2one
AMMECR1,Ammecr1,ortholog_one2one
PIFO,Pifo,ortholog_one2one
NEK6,Nek6,ortholog_one2one
IL1B,Il1b,ortholog_one2one
TMEM86B,Tmem86b,ortholog_one2one
LMF1,Lmf1,ortholog_one2one
MIR25,Mir25,ortholog_one2one
MIR106B,Mir106b,ortholog_one2one
PIF1,Pif1,ortholog_one2one
AP4M1,Ap4m1,ortholog_one2one
GNG5P2,Gm4356,ortholog_one2one
TDGF1P3,Tdgf1,ortholog_one2many
PEG3,Peg3,ortholog_one2one
PORCN,Porcn,ortholog_one2one
TSPAN2,Tspan2,ortholog_one2one
CRIM1,Crim1,ortholog_one2one
CHID1,Chid1,ortholog_one2one
FAM72D,Fam72a,ortholog_one2many
CSMD3,Csmd3,ortholog_one2one
MOV10,Mov10,ortholog_one2one
TNFAIP8,Tnfaip8,ortholog_one2one
IFT80,Ift80,ortholog_one2one
IRX6,Irx6,ortholog_one2one
SLC6A7,Slc6a7,ortholog_one2one
BTBD1,Btbd1,ortholog_one2one
ROGDI,Rogdi,ortholog_one2one
SUCLG1,Suclg1,ortholog_one2one
MSANTD3,Msantd3,ortholog_one2one
GALNT9,Galnt9,ortholog_one2one
OLFM1,Olfm1,ortholog_one2one
TBL1X,Tbl1x,ortholog_one2many
PDE6A,Pde6a,ortholog_one2one
SLC16A10,Slc16a10,ortholog_one2one
GLRA3,Glra3,ortholog_one2one
YIPF4,Yipf4,ortholog_one2one
OLIG3,Olig3,ortholog_one2one
GLO1,Glo1,ortholog_one2one
GPR143,Gpr143,ortholog_one2one
SIN3A,Sin3a,ortholog_one2one
RANBP2,Ranbp2,ortholog_one2one
RAB23,Rab23,ortholog_one2one
ZCCHC7,Zcchc7,ortholog_one2one
KDM8,Kdm8,ortholog_one2one
TIGD4,Tigd4,ortholog_one2one
MCRS1,Mcrs1,ortholog_one2one
EGFL6,Egfl6,ortholog_one2one
DHFR,Dhfr,ortholog_one2many
FBXO8,Fbxo8,ortholog_one2one
RN7SKP20,7SK,ortholog_one2one
TCEANC,Tceanc,ortholog_one2one
RAB9A,Rab9,ortholog_one2one
LATS1,Lats1,ortholog_one2one
OFD1,Ofd1,ortholog_one2one
SEPTIN12,Septin12,ortholog_one2one
ADRA2B,Adra2b,ortholog_one2one
PRKCI,Prkci,ortholog_one2one
NMS,Nms,ortholog_one2one
TAF6,Taf6,ortholog_one2one
FAF2,Faf2,ortholog_one2one
GRIK5,Grik5,ortholog_one2one
TLE4,Tle4,ortholog_one2one
IGKV1-5,Igkv16-104,ortholog_many2many
IGKV1-5,Igkv11-125,ortholog_many2many
GLRB,Glrb,ortholog_one2one
FLI1,Fli1,ortholog_one2one
EML4,Eml4,ortholog_one2one
RGS17,Rgs17,ortholog_one2one
LRIG2,Lrig2,ortholog_one2one
SH3RF2,Sh3rf2,ortholog_one2one
DACT2,Dact2,ortholog_one2one
OTOA,Otoa,ortholog_one2one
ALDH1A3,Aldh1a3,ortholog_one2one
TAF1,Taf1,ortholog_one2many
SLC35F1,Slc35f1,ortholog_one2one
PCCB,Pccb,ortholog_one2one
LY6K,Ly6k,ortholog_one2one
SH3PXD2B,Sh3pxd2b,ortholog_one2one
TBP,Tbp,ortholog_one2one
PSMA5,Psma5,ortholog_one2one
TMEM175,Tmem175,ortholog_one2one
RNU6-9,U6,ortholog_one2one
THEM6,Them6,ortholog_one2one
SNORD37,Snord37,ortholog_one2one
RNU6-782P,Gm24537,ortholog_one2many
RNU6-782P,Gm24382,ortholog_one2many
BAALC,Baalc,ortholog_one2one
SNORA68,Snora68,ortholog_one2one
RNU6-1179P,U6,ortholog_one2one
RNU6-967P,Gm23453,ortholog_one2many
CCDC120,Ccdc120,ortholog_one2one
TMEM87A,Tmem87a,ortholog_one2one
RNU6-902P,U6,ortholog_one2many
RECQL4,Recql4,ortholog_one2one
KCNJ5,Kcnj5,ortholog_one2one
MIR330,Mir330,ortholog_one2one
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Gm27956,ortholog_many2many
Metazoa_SRP,Gm24576,ortholog_many2many
Metazoa_SRP,Gm25735,ortholog_many2many
Metazoa_SRP,Gm22642,ortholog_many2many
Metazoa_SRP,Gm25574,ortholog_many2many
Metazoa_SRP,Gm24809,ortholog_many2many
Metazoa_SRP,Gm25072,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
RNU6-222P,U6,ortholog_one2many
KCTD16,Kctd16,ortholog_one2one
SLC35A3,Slc35a3,ortholog_one2one
CXCL14,Cxcl14,ortholog_one2one
NPAT,Npat,ortholog_one2one
CPLX2,Cplx2,ortholog_one2one
PAK4,Map3k5,ortholog_one2one
SH3RF3,Sh3rf3,ortholog_one2one
CIAO1,Ciao1,ortholog_one2one
UTP20,Utp20,ortholog_one2one
STXBP5,Stxbp5,ortholog_one2one
C11orf65,4930550C14Rik,ortholog_one2one
HAND1,Hand1,ortholog_one2one
PRAF2,Praf2,ortholog_one2one
CNPY4,Cnpy4,ortholog_one2one
ZNF879,Zfp879,ortholog_one2one
ZNF609,Zfp609,ortholog_one2one
WDR45,Wdr45,ortholog_one2one
SULT1A3,Sult5a1,ortholog_many2many
MBLAC1,Mblac1,ortholog_one2one
IFNL3,Ifnl3,ortholog_many2many
IFNL3,Ifnl2,ortholog_many2many
LAMTOR4,Lamtor4,ortholog_one2one
CRYAB,Cryab,ortholog_one2one
RNU6-1235P,Gm24461,ortholog_one2many
RNU6-498P,Gm24461,ortholog_one2many
RETSAT,Retsat,ortholog_one2one
LGR5,Lgr5,ortholog_one2one
U8,Snord118,ortholog_many2many
U8,Gm24208,ortholog_many2many
U8,Snord118,ortholog_many2many
U8,Gm24208,ortholog_many2many
SNORD107,Snord107,ortholog_one2one
TRAPPC14,Map11,ortholog_one2one
SNORD64,Snord64,ortholog_one2many
SH3RF1,Sh3rf1,ortholog_one2one
GMFG,Gmfg,ortholog_one2one
CITED2,Cited2,ortholog_one2one
RNU6-516P,Gm25217,ortholog_one2one
RNU6-188P,Gm24892,ortholog_one2many
RNU1-119P,Gm22054,ortholog_one2many
DCLK2,Dclk2,ortholog_one2one
RNU2-53P,Gm22451,ortholog_one2one
RN7SKP95,7SK,ortholog_one2many
FYN,Fyn,ortholog_one2one
ARHGAP39,Arhgap39,ortholog_one2one
COA5,Coa5,ortholog_one2one
